instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,is_anomaly,temp_c,atemp_c,hum_pct,windspeed_kmh,season_lbl,weather_lbl,casual_share,registered_share
691,2012-11-21,4,1,11,0,3,1,1,0.353333,0.364892,0.61375,0.103246,615,4531,5146,0,14.486653,18.2446,61.375,6.917482000000001,Winter,Clear,11.951029926156238,88.04897007384376
692,2012-11-22,4,1,11,1,4,0,1,0.34,0.350371,0.580417,0.0528708,955,1470,2425,0,13.940000000000001,17.518549999999998,58.0417,3.5423436,Winter,Clear,39.381443298969074,60.618556701030926
693,2012-11-23,4,1,11,0,5,1,1,0.368333,0.378779,0.56875,0.148021,1603,2307,3910,0,15.101653,18.93895,56.875,9.917407,Winter,Clear,40.99744245524297,59.002557544757025
694,2012-11-24,4,1,11,0,6,0,1,0.278333,0.248742,0.404583,0.376871,532,1745,2277,0,11.411653,12.4371,40.4583,25.250357,Winter,Clear,23.364075537988583,76.63592446201142
695,2012-11-25,4,1,11,0,0,0,1,0.245833,0.257583,0.468333,0.1505,309,2115,2424,0,10.079153,12.879150000000001,46.8333,10.083499999999999,Winter,Clear,12.747524752475247,87.25247524752476
696,2012-11-26,4,1,11,0,1,1,1,0.313333,0.339004,0.535417,0.04665,337,4750,5087,0,12.846652999999998,16.950200000000002,53.541700000000006,3.1255499999999996,Winter,Clear,6.62472970316493,93.37527029683507
697,2012-11-27,4,1,11,0,2,1,2,0.291667,0.281558,0.786667,0.237562,123,3836,3959,0,11.958347,14.0779,78.6667,15.916654,Winter,Mist,3.1068451629199294,96.89315483708008
698,2012-11-28,4,1,11,0,3,1,1,0.296667,0.289762,0.50625,0.210821,198,5062,5260,0,12.163347,14.488100000000001,50.625,14.125007,Winter,Clear,3.76425855513308,96.23574144486692
699,2012-11-29,4,1,11,0,4,1,1,0.28087,0.298422,0.555652,0.115522,243,5080,5323,0,11.51567,14.921100000000001,55.565200000000004,7.739974,Winter,Clear,4.565094871313169,95.43490512868684
700,2012-11-30,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708,362,5306,5668,0,12.231653000000001,16.193350000000002,64.95830000000001,3.9175436,Winter,Clear,6.386732533521525,93.61326746647848
701,2012-12-01,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042,951,4240,5191,0,12.231653000000001,15.8452,80.6667,4.0001814,Winter,Mist,18.32016952417646,81.67983047582355
702,2012-12-02,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379,892,3757,4649,0,14.247499999999999,17.9604,82.3333,8.333393000000001,Winter,Mist,19.186921918692192,80.81307808130781
703,2012-12-03,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208,555,5679,6234,0,18.552500000000002,22.7898,76.75,5.5422936,Winter,Clear,8.902791145332051,91.09720885466795
704,2012-12-04,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129,551,6055,6606,0,19.509153,23.4527,73.375,11.666643,Winter,Clear,8.34090221011202,91.65909778988798
705,2012-12-05,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021,331,5398,5729,0,17.971653,21.4006,48.5,21.709407,Winter,Clear,5.777622621748996,94.222377378251
706,2012-12-06,4,1,12,0,4,1,1,0.255833,0.258204,0.50875,0.174754,340,5035,5375,0,10.489152999999998,12.9102,50.875,11.708518,Winter,Clear,6.325581395348837,93.67441860465117
707,2012-12-07,4,1,12,0,5,1,2,0.320833,0.321958,0.764167,0.1306,349,4659,5008,0,13.154152999999999,16.097900000000003,76.4167,8.7502,Winter,Mist,6.968849840255591,93.03115015974441
708,2012-12-08,4,1,12,0,6,0,2,0.381667,0.389508,0.91125,0.101379,1153,4429,5582,0,15.648347,19.4754,91.125,6.792393,Winter,Mist,20.655678968111786,79.34432103188821
709,2012-12-09,4,1,12,0,0,0,2,0.384167,0.390146,0.905417,0.157975,441,2787,3228,0,15.750846999999998,19.5073,90.5417,10.584325,Winter,Mist,13.661710037174721,86.33828996282527
710,2012-12-10,4,1,12,0,1,1,2,0.435833,0.435575,0.925,0.190308,329,4841,5170,0,17.869153,21.77875,92.5,12.750636,Winter,Mist,6.363636363636363,93.63636363636364
711,2012-12-11,4,1,12,0,2,1,2,0.353333,0.338363,0.596667,0.296037,282,5219,5501,0,14.486653,16.91815,59.66669999999999,19.834478999999998,Winter,Mist,5.126340665333576,94.87365933466643
712,2012-12-12,4,1,12,0,3,1,2,0.2975,0.297338,0.538333,0.162937,310,5009,5319,0,12.1975,14.8669,53.833299999999994,10.916779,Winter,Mist,5.828163188569279,94.17183681143072
713,2012-12-13,4,1,12,0,4,1,1,0.295833,0.294188,0.485833,0.174129,425,5107,5532,0,12.129153,14.7094,48.5833,11.666643,Winter,Clear,7.682574114244396,92.3174258857556
714,2012-12-14,4,1,12,0,5,1,1,0.281667,0.294192,0.642917,0.131229,429,5182,5611,0,11.548347,14.7096,64.29169999999999,8.792343,Winter,Clear,7.645695954375334,92.35430404562467
715,2012-12-15,4,1,12,0,6,0,1,0.324167,0.338383,0.650417,0.10635,767,4280,5047,0,13.290847,16.91915,65.0417,7.12545,Winter,Clear,15.197146819893007,84.802853180107
716,2012-12-16,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,538,3248,3786,0,14.862499999999999,18.4969,83.875,6.749714,Winter,Mist,14.210248283148442,85.78975171685155
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,0,16.126653,20.075000000000003,90.7083,6.583306100000001,Winter,Mist,4.623773173391494,95.3762268266085
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,0,16.844153,20.485400000000002,66.625,14.834067999999998,Winter,Clear,7.791974086737448,92.20802591326255
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,0,13.6325,17.1081,62.5417,12.334164000000001,Winter,Clear,6.322384659198785,93.67761534080121
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,0,13.530000000000001,16.760849999999998,66.79169999999999,8.875021,Winter,Mist,7.6065891472868215,92.39341085271317
721,2012-12-21,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.374383,221,3402,3623,0,13.393346999999999,15.08835,55.666700000000006,25.083661000000003,Spring,Mist,6.099917195694176,93.90008280430582
722,2012-12-22,1,1,12,0,6,0,1,0.265833,0.236113,0.44125,0.407346,205,1544,1749,0,10.899153,11.80565,44.125,27.292182,Spring,Clear,11.720983419096626,88.27901658090337
723,2012-12-23,1,1,12,0,0,0,1,0.245833,0.259471,0.515417,0.133083,408,1379,1787,0,10.079153,12.97355,51.5417,8.916561,Spring,Clear,22.831561275881366,77.16843872411864
724,2012-12-24,1,1,12,0,1,1,2,0.231304,0.2589,0.791304,0.0772304,174,746,920,0,9.483464,12.945,79.1304,5.1744368000000005,Spring,Mist,18.913043478260867,81.08695652173913
725,2012-12-25,1,1,12,1,2,0,2,0.291304,0.294465,0.734783,0.168726,440,573,1013,0,11.943464,14.723249999999998,73.47829999999999,11.304642,Spring,Mist,43.43534057255676,56.564659427443246
726,2012-12-26,1,1,12,0,3,1,3,0.243333,0.220333,0.823333,0.316546,9,432,441,0,9.976652999999999,11.01665,82.3333,21.208582,Spring,Light Precip,2.0408163265306123,97.95918367346938
727,2012-12-27,1,1,12,0,4,1,2,0.254167,0.226642,0.652917,0.350133,247,1867,2114,0,10.420846999999998,11.3321,65.29169999999999,23.458911,Spring,Mist,11.684011352885525,88.31598864711448
728,2012-12-28,1,1,12,0,5,1,2,0.253333,0.255046,0.59,0.155471,644,2451,3095,0,10.386652999999999,12.7523,59.0,10.416557,Spring,Mist,20.807754442649433,79.19224555735056
729,2012-12-29,1,1,12,0,6,0,2,0.253333,0.2424,0.752917,0.124383,159,1182,1341,0,10.386652999999999,12.120000000000001,75.29169999999999,8.333661,Spring,Mist,11.856823266219239,88.14317673378076
730,2012-12-30,1,1,12,0,0,0,1,0.255833,0.2317,0.483333,0.350754,364,1432,1796,0,10.489152999999998,11.584999999999999,48.3333,23.500518,Spring,Clear,20.26726057906459,79.73273942093542
731,2012-12-31,1,1,12,0,1,1,2,0.215833,0.223487,0.5775,0.154846,439,2290,2729,0,8.849153,11.17435,57.75,10.374682,Spring,Mist,16.0864785635764,83.9135214364236
